,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
557,-56466.514649113196,-56034.056398239176,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28399.257324556598,1.0,0.9816064966264268,0.39738219722156015,2.331365414043561,1.0,3.0,4.0,12.0,0.0,1.0,1.0
558,-56381.56744161868,-55949.10919074466,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28356.78372080934,1.0,0.975212118780156,0.09857587083196305,1.7254565285296453,1.0,3.0,4.0,15.0,0.0,1.0,1.0
559,-56376.45697817993,-55943.99872730591,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28354.228489089965,1.0,0.9747396833244177,0.03088353160136716,2.3513748668764496,1.0,3.0,4.0,10.0,0.0,1.0,1.0
560,-56620.87094791156,-56188.41269703754,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28476.43547395578,1.0,0.9761555216370824,0.18856472674245447,2.5830942028018176,1.0,3.0,4.0,12.0,0.0,1.0,1.0
561,-56572.129243417214,-56139.67099254319,"['pi', 'y', 'r_nat', 'i', 'n', 'm_real', 'nu', 'z', 'mu']",['p'],"['r_real', 'a', 'w_real']",28452.064621708607,1.0,0.9706458963495308,0.00034263216968939637,20.035649119641604,1.0,3.0,4.0,10.0,2.0,1.0,1.0
562,-56932.4415525046,-56499.98330163058,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'z', 'w_real']",['p'],"['nu', 'a', 'mu']",28632.2207762523,1.0,0.9797250588176599,0.00628577311622375,30.186310520493755,1.0,3.0,4.0,22.0,2.0,1.0,1.0
563,-56497.87356615218,-56065.41531527816,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28414.93678307609,1.0,0.9866942091295869,0.02598058637153161,1.7600749127451734,1.0,3.0,4.0,10.0,0.0,1.0,1.0
564,-56623.35974211422,-56190.9014912402,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28477.67987105711,1.0,0.9862164756367071,0.020684513018892847,1.901137016226744,1.0,3.0,4.0,10.0,0.0,1.0,1.0
565,-56483.15954729506,-56050.70129642104,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'z', 'w_real']",['p'],"['nu', 'a', 'mu']",28407.57977364753,1.0,0.9827851679748314,0.0015184519326555792,25.50655522295202,1.0,3.0,4.0,22.0,2.0,1.0,1.0
566,-56335.3592572236,-55902.90100634958,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28333.6796286118,1.0,0.9728827740895015,0.06741993211607637,2.078686994613065,1.0,3.0,4.0,14.0,0.0,1.0,1.0
