,c,w,pi,a,n,i,r,y,q,z,s,pi_star,x_aux_1,x_aux_2,mc,m,i_ann,pi_ann,r_real_ann,p,log_m_nominal,log_y,log_w,log_n,log_p,log_a,log_z,money_growth,money_growth_ann,eps_a,eps_z,eps_m
122,1.483138098514801,4.587338959685614,1.3852336522421462,0.7794223890251258,1.907722775407905,1.1417951171467602,0.88550258103728,1.483138098514802,0.8609266056844477,1.2401737113882692,1.000000000000004,2.155700956726439,30.351133597767262,16.192389076494948,6.441410317031091,0.9781349046490728,0.5617100073151737,1.540934608968585,-0.4532084356783657,-3.579749271611147,-4.5995983771615965,0.5095625763440986,5.3771638251372815,0.9735202497586364,-4.5797492716111465,-0.2205776109748742,0.2401737113882687,0.1945900885293745,0.7783603541174979,-0.5963363407315126,-0.1436547326250772,0.1175560968544947
123,2.0293021194240652,7.352746431256907,1.777563865661794,0.8283720150800669,2.562740640667979,1.34190825702027,0.7773812189002758,2.029302119424066,0.6647957172944083,1.3025719654438708,1.000000000000006,3.3326915969853816,61.79596181185197,33.28447106574504,10.17907568398584,0.8204182101594281,1.354158041214276,3.1102554626471766,-0.8813690297409019,-2.802185405949353,-3.994357965166752,1.084121394627051,9.455783924940308,1.674332506062652,-3.802185405949353,-0.1716279849199331,0.3025719654438708,0.6052404119948762,2.420961647979505,0.004834103859966351,-0.1824851097497347,0.4495683411713766
124,1.40418282253492,4.4155760817648115,1.502789613710261,0.7219024697676153,1.8758943957815248,1.18432095039598,0.8036121680937882,1.4041828225349289,0.8192470365168395,0.8547925055413284,1.000000000000008,2.5083688411307796,41.574756124120384,23.340628350225266,6.259791099410847,0.7568497024741531,0.7301123069820866,2.0111584548410435,-0.7774944709345931,-2.299395792239093,-3.5610241869609554,0.4265024546087357,5.123835686882941,0.9394666464548436,-3.299395792239093,-0.2780975302323847,-0.1452074944586717,0.4333337782058727,1.733335112823491,-0.14079514229643803,0.29649347718060803,-0.05085855139002828
125,0.9761935192254276,1.274878859687979,1.1645893360084132,0.8989448029234773,1.094170430056628,1.052527539177029,0.9070159476108928,0.976193519225434,0.9484177588525532,0.6995871782591656,1.000000000000008,1.4937680080252391,17.14040010933029,11.612767474060831,1.799114913047044,0.7949713966040715,0.20821039855504003,0.658357344033654,-0.3680155040468592,-2.13480645623068,-3.354782557811603,-0.02373780094281089,0.4917115066153301,0.10308986151163001,-3.1348064562306805,-0.1010551970765227,-0.3004128217408344,0.2062416291494042,0.8249665165976167,0.1214228271093851,0.2278090745114989,-0.140425393415294
126,1.087044703261616,2.6265922680110876,1.259919053959055,0.7340107317206709,1.445037964704531,1.0930492220936892,0.8995861453700338,1.087044703261618,0.9087024574259585,0.8809184009255862,1.000000000000007,1.779757161877163,22.680252628293424,13.40255159514602,3.801236537808478,0.7632815245746646,0.3686762629050161,1.039676215836218,-0.3974375209206603,-1.874887402271626,-3.1294882987231363,0.092876481336462,2.4853148121084447,0.4784876661543972,-2.8748874022716264,-0.2659892682793289,-0.1190815990744138,0.2252942590884882,0.9011770363539529,-0.1851451106181107,-0.03112481179600292,0.060300955768964826
127,0.5568987290151328,0.01666926629944621,0.8972471927602471,0.6700416079813137,0.829737109326648,0.9433544710598536,1.033447515022961,0.5568987290151372,1.0554182829142171,0.8865125089935246,1.000000000000006,0.6917415782807408,-6.037444705046204,-2.003644955790429,0.2902045196353269,0.7641946723781192,-0.2241149511889736,-0.41101122895901204,0.1326535029049315,-1.977640209511379,-3.2312433879742586,-0.4648315199584944,-1.36398570622384,-0.1798308372530679,-2.977640209511379,-0.3299583920186863,-0.1134874910064754,-0.1017550892510968,-0.4070203570043873,-0.11716697739522301,0.053946691469267984,-0.2819904965218873
128,0.9099776122492476,0.7256519236711151,1.0915999089179542,0.9403434541869976,0.9557703042272238,1.0284163083041942,0.9379242316391784,0.909977612249244,0.9720491762310716,0.7215552871472329,1.000000000000004,1.274799726753863,11.633628366159101,8.819098292451509,1.009375602823277,0.8135798983184798,0.1127299242986155,0.3663996356718168,-0.2456186992948476,-1.886040300593425,-3.0856844944243735,-0.09339624017950064,-0.3183275359561478,-0.044986259155329916,-2.886040300593425,-0.05965654581300243,-0.2784447128527671,0.1455588935498691,0.5822355741994767,0.2043101678019466,0.2217009673495298,0.2269629649507465
129,0.7464243173543201,-1.2758048049353172,0.7770161935332497,1.185262313582989,0.4361328712329348,0.957287491271009,1.114732330365425,0.746424317354323,1.041762529805273,1.0392922363546122,1.0000000000000029,0.3310485805997488,-12.41386518475099,-3.5741199732293145,-1.9557814404962468,0.8990792073123088,-0.1689401911527987,-0.8919352258670012,0.4545413716610901,-2.109024107060176,-3.215250566898978,-0.2654525900003198,-3.2702186138890172,-0.6009532047777388,-3.109024107060176,0.1852623135829886,0.0392922363546119,-0.1295660724745896,-0.5182642898983585,0.2329875502333904,-0.1785145927809961,-0.2460131873144848
130,0.6652976300535007,-1.025052727798041,0.7727162213401128,1.0316421702538991,0.5212185524004099,0.9250910395353732,1.0988817998658729,0.6652976300534991,1.073318272151397,1.020897975860144,1.000000000000001,0.3181486640203386,-14.09981548258435,-5.270427004631109,-1.470265211718029,0.930949928481578,-0.2964381400259174,-0.9091351146395492,0.3917732708828635,-2.3363078857200628,-3.407711952403109,-0.350797013657469,-2.900391573066589,-0.5099189118818246,-3.3363078857200628,0.03164217025389927,0.020897975860144382,-0.1924613855041502,-0.7698455420166006,-0.1165676806124917,-0.0012518576828389539,-0.08880852752447849
131,0.4327439867975399,-1.7239205233995458,0.6178236073138854,0.9049125869028108,0.3742727883383619,0.8587547907505335,1.1699301450120472,0.4327439867975382,1.138334429585421,1.1334936764070058,0.999999999999999,-0.1465291780583431,-27.60103042664934,-13.240997240724699,-2.3087676744521533,0.9336432761951774,-0.5591296852138823,-1.5287055707444581,0.6731247176617124,-2.7184842784061765,-3.78694555592264,-0.595441005830542,-3.9311316240529037,-0.6671381236444729,-3.7184842784061765,-0.0950874130971892,0.1334936764070056,-0.3792336035195554,-1.516934414078222,-0.1204011493003086,-0.1230446884769344,-0.2252644951162353
