,y    ,c    ,k    ,l    ,z    ,g    ,r    ,w    ,i    ,log_y,log_k,log_c,log_l,log_w,log_i,eps_z,eps_g
18,2.800433622034997,0.9805024324787539,13.242101353294794,0.5425412655552473,1.2108557686218089,0.5167850046986838,0.3262410627553091,4.318217348660809,1.4966585013672458,1.722603191908068,2.604108581198708,0.15654291140358723,-0.4645981834451043,1.7867238087560469,3.3830269618208813,0.24551730809494307,-0.39445166940356735
19,3.425442289430466,1.220300158991393,14.859709919329333,0.5818612221782644,1.6923443870969694,0.20079374558363716,0.38812418040203656,5.334185850863228,1.949216721832814,2.3202508630674195,2.7528388251460925,0.5763526964344124,-0.34544679973899173,2.265220096209285,5.114013302553529,0.5178142915338146,-0.3103066240633617
20,2.271133967590168,1.1229592550074843,15.615070264416866,0.3754946356482536,0.9584739310066452,-0.8620344254889676,0.22915221100908176,4.318373191997443,1.1187700823868694,1.2164746814945584,2.822290069873645,0.40593963801854327,-0.9708000922541762,1.786797207151609,1.9376445513474527,-0.6831001244774154,-1.060619439871185
21,2.689336752033264,1.01917792999601,16.526817426207785,0.5040827077368233,1.0743773944572077,0.7621131676453641,0.27109316525091487,4.340103200924791,1.2945992939345166,1.6163698081274607,2.90612022547422,0.2242514444860464,-0.5811392677433589,1.7970315092736937,2.6101723051857575,0.14465768138076168,1.6146652144539535
22,4.067523579522436,1.1912911878287646,18.30708644884539,0.7288393080298285,1.9082433972694406,2.2095848820807635,0.42771926360517043,5.6921339011302,2.1921729306712887,2.934223768943379,3.069806207106942,0.5255671859758447,0.09994133920514159,2.4338048631411118,6.043294574834794,0.8660973246459487,1.455854959279498
23,4.062705510757432,1.247840389942266,19.99404092974259,0.705931828909122,1.8961289993741524,2.162284721408703,0.4063589817377422,5.8297407474491045,2.1408867523964554,2.9296166207115153,3.2249124279444352,0.6245669084844,0.030524735809061676,2.4986143183053287,5.847130479150511,0.04513290402279463,-0.022994726969173512
24,3.522876326432023,0.8140019461440116,21.02828381163875,0.7597290995748589,1.2195220956405084,4.562371621533719,0.3211551000788079,4.387586959310445,1.5233650159225525,2.413419531508923,3.320005393792379,-0.1349466468680669,0.19354676812947647,1.8193951967823205,3.4851764970922896,-0.6197230337524198,2.42387203206051
25,3.491498203916491,0.7918162256589814,21.964145218982413,0.7616826682356188,1.1541705976811745,4.8679860041459495,0.30527734697386505,4.311310408134517,1.4490369600517083,2.383415048651256,3.4060527221373214,-0.1737868088788755,0.19946667316208178,1.7834708088920488,3.2008797069173487,-0.028765835090119058,0.35580047044909824
26,3.3961697167168805,0.7798578047996143,22.773847453877444,0.7461570505414576,1.0661413947134997,4.9680601210605175,0.28278624500021604,4.21765805123726,1.3443380773710505,2.2922597553856314,3.480500405865839,-0.19472221207592938,0.15241934681613922,1.7393628419723663,2.800417782651016,-0.05340408503723959,0.15362196296017086
27,5.512576222744958,1.3584663853737278,25.10845308060827,0.9696441444095123,2.6115837413377054,4.878460828085806,0.5301985313099128,7.07666653168636,2.9012323178663966,4.316016361554176,3.695154600752934,0.8182379496418947,0.8296529645981234,3.0858858303589276,8.7553701896371,1.5774265884656102,-0.034950631643049714
28,4.4113265796262855,1.1773291230887044,26.525391452347318,0.8069308306481351,1.818064939091523,4.63904400650904,0.36929885152110464,5.887709595243734,2.032146891590595,3.2629761096203636,3.8254343199088345,0.5011240376509906,0.3365823168363742,2.5259162261868644,5.431212249768942,-0.7151712900060518,-0.18575375246782472
29,2.997363466196595,0.7517890900894375,26.775211024079645,0.6727057965217724,0.6955260565433639,5.362650555158638,0.1811552169015174,3.880553144097265,0.8895014042610565,1.91091204086437,3.8484038606412168,-0.24386163161896623,-0.07016021081927071,1.5805946850865156,1.0607166065068054,-1.0679969343754134,0.7746360327211949
30,3.3027053720041084,0.8611576151728695,27.248769484811007,0.6949275289445784,0.9348042146263467,5.195575367275735,0.21529821206872318,4.357512916870329,1.1210835528390353,2.2028869980656456,3.891944966237971,-0.05239202232726148,-0.0028216277198582773,1.8052310591883787,1.9464933260935355,0.26014393977928363,-0.10808603177616156
31,4.474591088079897,1.0688499242972425,28.510481184631047,0.862295964237686,1.7012110988781626,5.93776015365249,0.35199982168489247,5.659930974016644,1.9270949694083321,3.323471088517063,4.007952443476748,0.31121135671254374,0.5043554489259217,2.4186380729940153,5.029399987518717,0.7944510106906059,0.799336115416785
32,3.6631073859528933,1.098123436775856,29.20508132448373,0.6794002689895094,1.2583029249402133,4.533376685755968,0.23878864228747088,5.1891421439252605,1.385654281211335,2.5475116977761583,4.071817120269002,0.36245999513571214,-0.04987393061400702,2.1969080617930397,2.9584478023573966,-0.39187184097160455,-1.339068106206348
33,3.2279316548385446,1.229732285476461,29.650465289682494,0.5364523946942534,1.1113300351154922,2.974619392215873,0.17786686941872185,5.22534429734508,1.151087951811519,2.131386648935846,4.1127677353839145,0.5928653592092666,-0.4830493072662979,2.2139583896050183,2.0612569132621252,-0.10922380207651503,-1.5088901499967828
34,4.875276926058474,1.6124185688564345,31.26225335857663,0.7366069543304237,2.266671382054543,3.340436647830169,0.3726022611280355,7.2821401639162975,2.3377802355754103,3.706616107821103,4.260962816512701,1.2628277007893667,0.12347966132815746,3.1826588798958193,6.60022679814219,1.1886812479925155,0.39853806892866867
35,4.785417464802071,1.9037446267065428,32.85332381811793,0.604843461853239,2.3993611385423708,1.468141556957238,0.3428869331448411,7.9474775678253256,2.355637339671646,3.6206904230216916,4.407253026983806,1.7728472555973038,-0.275803649208766,3.4960165056333317,6.668528293679776,0.20068989794946338,-1.8355502877468017
36,6.802327240865502,2.5156233418357195,35.87268766332451,0.7944167962890123,3.894809596964052,1.1244904581155872,0.5691051484586731,10.822682017766114,3.8339108273028275,5.549305966268437,4.684866987921437,2.844052873761403,0.2986610005966075,4.850167399074703,12.322764807877563,1.5674292925779514,-0.32750154171512236
37,8.026831311186976,2.915422941097484,39.637111020760955,0.8985497314427977,4.762674547750889,1.1289175409109444,0.6824836305930515,12.63879474010251,4.6576717533303436,6.720204937961771,5.030985088448855,3.5439752052295663,0.6142153495474723,5.705512021817173,15.473561426964489,0.9847092386957574,0.016796477834627618
38,8.215146497163593,3.132730176444541,43.373300659456845,0.8542490848542839,4.918470626139594,0.7018671188489755,0.6614084616035731,13.306166373786622,4.7196970449176225,6.900276252511482,5.374507253244975,3.9244112714233914,0.4799709659459157,6.01982771996844,15.710801471807974,0.29867631482123075,-0.4146323291119495
39,8.793064876243182,3.3455883629103207,47.3199911605659,0.8940408192093701,5.276937886692258,0.9975448167465782,0.6879476567435211,14.223491856342276,5.021739391270566,7.452895106289009,5.7373838188987705,4.297058463712515,0.6005519791431464,6.451865560548736,16.866080841878684,0.5060213793368502,0.3033982362049407
40,8.633335727056535,3.498327076275201,50.98162017122933,0.8011492480470117,5.1930499701296355,0.4348042772515729,0.622504436047175,14.496866835422066,4.829208531255279,7.300158417971596,6.0740505425028815,4.564455521041227,0.31906236956024214,6.580618481814228,16.129671085553582,0.074420220038145,-0.5517675465107938
41,6.677244274069714,2.981364057645294,52.95084916717761,0.5876945910945206,3.644867925081334,1.2753912342494345,0.34236916388833644,11.898796801765528,3.210925632420196,5.429698754869713,6.255110358273788,3.659417191962371,-0.32776992423518525,5.356991112507774,9.939913687172867,-1.3923905459444137,0.8453698040476285
42,6.016424241531071,2.951835718111722,54.370151856562394,0.4594131310498404,3.213677100297058,0.6927189473638894,0.2391869040130693,11.382507486615435,2.703818999216754,4.797807432229424,6.385607463481915,3.607722432165504,-0.7165016213402771,5.113831486972577,8.000285556085,-0.3218447870318364,-0.5686429833088024
43,5.681703274783848,3.0230622445571047,55.52471919512001,0.3610760417076144,3.0501992546855687,-0.11971981543621091,0.18199980829283824,11.335633050688301,2.471026740303055,4.477739540853917,6.491763603801026,3.732417495752573,-1.0144928011652037,5.091754775421995,7.109880295092577,-0.06706753260257818,-0.804818854379098
44,5.834793850456705,3.06896475657575,56.71907288289145,0.375674829763189,3.1319164963015553,0.06477235592033519,0.18710625256435964,11.552523264396225,2.538893950969203,4.624128272403195,6.6015778809207175,3.812778239714448,-0.9702540494816443,5.193904755287713,7.369465049791927,0.17322321925655312,0.18317525338674784
45,6.321111222632924,3.101218874783786,58.14841025724351,0.46600769537958653,3.377302557007224,0.9489210515988139,0.2321910538430878,11.958684308620903,2.804518418474332,5.0891561353552905,6.732997620426446,3.8692449736914307,-0.6965180930683188,5.385196661826484,8.385449964490306,0.33934355559471496,0.8848611915936024
46,5.891451584232005,2.8745497651735255,59.10992738678952,0.4629068354385095,2.929379294259986,2.0483134417344275,0.1633644548923849,11.1062962822747,2.3672141720290933,4.6783057013100295,6.821403851847154,3.4724192340879476,-0.7059146383443096,4.983742773057214,6.712808427756398,-0.34660418603702187,1.1098305217031998
47,5.744846776201825,2.859669601820255,59.91071675877053,0.43767126780673915,2.811254196053715,2.0821428795239836,0.13435071239681795,10.971012233906457,2.228279452582014,4.538118810038392,6.895032046668834,3.446368786198356,-0.7823860554102804,4.920027298851547,6.181398123532977,-0.030243719378472044,0.056360885648633244
48,6.476869750373304,3.041941539045202,61.19586193419989,0.5218831384569975,3.3159584896248813,2.279987103981032,0.21384885714262003,11.915413193328368,2.7358639108211005,5.238096024069418,7.013194103585966,3.765469154230929,-0.5271985685913156,5.3648170260636086,8.122853883802142,0.5890419194527771,0.2207477961318108
49,6.522050336618424,3.0456352512267237,62.42552753397654,0.5300055117178449,3.3036768481110506,2.592140397601625,0.20433478698909144,11.954883321728841,2.710821491647242,5.281298740382992,7.126255117522624,3.7719356730734592,-0.5025853162857179,5.383406490071584,8.027069333729763,0.08719711317491498,0.3372331517643825
50,6.5333110606699485,2.8700740273568544,63.49581614136293,0.6003417995500382,3.13433049866838,4.083946497059201,0.19135141289297347,11.525195372581384,2.579694510396438,5.292066503865387,7.224662290316543,3.4645836363197917,-0.28944505012755617,5.181033987395819,7.525522785280939,-0.0702360439993395,1.5203196438311923
51,5.605088044468511,2.5662476119330115,63.77881755978295,0.5216999583605937,2.3739346907278884,4.757853546645502,0.06620584515373229,10.146610752921662,1.8116679667894988,4.40447829447135,7.250682720031654,2.9326799189630446,-0.5277536597925399,4.531754387666765,4.5879041625630546,-0.6663658929804411,0.7188304610539493
52,5.853830323540588,2.7211143139008165,64.27066019938925,0.5143440942294807,2.6181356737409796,4.1784698491232355,0.09309229839083362,10.698961313110942,2.0290277059936686,4.642331386054533,7.29590495568765,3.2038024096014635,-0.5500441571595487,4.791897976616956,5.419281701569119,0.31541902373492703,-0.527047308509169
53,5.161954046361073,2.623945100741013,64.25848471405486,0.40567885316573316,2.1622476857280426,3.716913264743569,0.003381766136786965,9.99340571762871,1.532692288134439,3.980743367587739,7.294785486526824,3.0336899273795703,-0.8793327664436319,4.459598567434245,3.5208523064466326,-0.37734391780070814,-0.41559341603931343
54,7.630607162666584,3.256740073445447,66.06789055877265,0.6826639936662796,3.9608362616512216,3.7150621713353895,0.30313630029889327,13.223369836000789,3.3689449556398916,6.341326288795014,7.461150439294363,4.141513280515629,-0.039983855835915794,5.980832578033804,10.544320540690448,1.8634560064950194,0.03903495250399674
55,5.8980607471716695,2.9341422671316204,66.53859622936892,0.4412373237090828,2.7394043730633446,3.228286727155656,0.07174719139034497,11.259138667136211,2.0627428931987186,4.684625535010359,7.504429246470083,3.5767468096671857,-0.7715798254031786,5.055727793816413,5.548238653156803,-1.102606800738341,-0.4459097602950468
56,7.5104598971425265,3.1970790064567653,68.0946353027683,0.6803557165094647,3.7814527427193676,4.372648807278461,0.26194578404272695,12.994286162212056,3.168307187264394,6.226438708538176,7.647498512940207,4.037065669308155,-0.04697863509899114,5.87293977704004,9.776902735008383,1.1242305008479228,1.179873234121515
57,8.473917343320402,3.4870403008513264,70.27919068553594,0.7718137083957852,4.4698326289034656,4.38396531623313,0.3607187079612052,14.361946970879371,3.8393914492549177,7.147718890729641,7.848356410096437,4.544695956039104,0.23016679485955605,6.517074529272959,12.34372759522463,0.801823468465678,0.059415645834730094
58,8.164369046573508,3.615870660876354,72.19172795673798,0.6565015866365992,4.341670868060593,3.3675006860337233,0.2976563296081107,14.475399720328959,3.6176521002528386,6.851721685709978,8.0242037324197,4.770237067433669,-0.11926387713797759,6.5705079962508295,11.49559852150968,0.005933218024230407,-0.9682410117208451
59,7.412061700346873,3.1792728549271914,73.3049456332264,0.666444614189377,3.5440802953263852,5.451681603603809,0.18403213595134094,12.884013413047155,2.857740668601222,6.132348088313237,8.12655799788736,4.005892743882349,-0.08913349061440834,5.821004012330521,8.589019326014505,-0.6673404466923902,2.1212234251164555
60,5.610929227484439,2.7666381484420803,73.03984762174704,0.4453685403698104,2.236870490107174,5.33147591555201,-0.04755660761648667,10.649594016097693,1.4948623643043757,4.410063768094993,8.102183688338577,3.2835002093699677,-0.7590609870373373,4.768647188535205,3.376156931443987,-1.20088739635942,-0.06023719041215974
61,4.976675296263089,2.8642247238627663,72.45039709202857,0.27350057747040474,1.9873698529529746,3.46195701708666,-0.12144029437119905,10.467681806495856,1.1614727904279145,3.8035755629030232,8.047986942030006,3.4543433605751286,-1.2798729958234152,4.682970992129313,2.100977799952021,-0.1823945224509845,-1.8108726633942809
62,5.495900591509205,2.622238472890576,72.10135266813793,0.4769427297035099,2.088700737369882,5.9627759037932755,-0.051544781116358546,10.212899571430597,1.3896843124667473,4.300070739208345,8.015894219845062,3.0307021631441087,-0.6633816254200663,4.562974798031285,2.973862236877373,0.1609519800054958,2.5389004138945666
63,6.476152059367289,2.970608584862095,72.54537798996813,0.5493426777542234,2.889636513974584,5.215285170604937,0.0714984774792651,11.737278671852419,2.1808785162293094,5.237409751413162,8.056719915146935,3.6405877694207787,-0.4439878434482072,5.2809200282642434,6.000094658798515,0.8635967987257978,-0.6819001982466151
64,8.220794676161539,3.471962987736946,74.27302242043243,0.7241343501874062,4.189551392150484,4.926497756230299,0.27805838867043375,14.15480495832761,3.4857160489188965,6.905677171251505,8.21556735388621,4.518300361429257,0.08568389119780129,6.419515713456578,10.990957367329981,1.386603973595137,-0.23141927749798605
65,7.087205124593071,3.4729940919667763,75.19146342928595,0.4840707019740932,3.540569273164103,3.2359833793773496,0.12031688394978744,13.397867908627333,2.711395056773961,5.821712754615994,8.3000129720452,4.520105497997335,-0.6417817094486015,6.063016897467469,8.02926315842452,-0.523295577221867,-1.6363229015344198
66,7.227022435578048,3.6512485009845435,76.22121864105299,0.4446330021988051,3.7264692309291556,2.4254758069492652,0.12656796127212247,13.935485479070286,2.8457015980339486,5.955409285011566,8.394693321214996,4.832172448000722,-0.7612898905858383,6.316221609000279,8.542971180682779,0.2921170359599751,-0.7749117552549357
67,7.5723390523393945,3.6023711530411795,77.37107229954326,0.5365594029949066,3.8387859613598656,3.5907503606148534,0.15646080141599966,14.045119299373741,2.991540366534344,6.285608980769484,8.500416064480564,4.7466037095835985,-0.48272503968856084,6.367856453860918,9.100788727259994,0.2241108073585838,1.1919547875420282
68,7.023214061820404,3.4478089575384514,78.03319453003161,0.48029021432167013,3.393055007347848,3.91700427139334,0.07639662073482605,13.292270691367449,2.5274430109555657,5.760523027759138,8.561294575469738,4.476014313213852,-0.6532377326377622,6.013283193799776,7.325666440340607,-0.33056737517122253,0.36575216474524774
69,8.055827379433564,3.7065742672775723,79.41027561168846,0.5984444201392882,4.120484874556711,4.091073819421424,0.19399467277214263,14.628572795009404,3.26419154161394,6.747931645708987,8.687909635200931,4.929030322309709,-0.2951946847055871,6.642648763817449,10.143650039914894,0.8292215174292977,0.21715659501340737
70,7.334308319027091,3.4724270755116438,80.14031766897902,0.5365329622186128,3.514467795511078,4.709848516539248,0.09035586408042007,13.56201490279386,2.6449400993351064,6.057998515747823,8.75503300209732,4.519112831971679,-0.48280516325308775,6.140326112403785,7.775080119870303,-0.4824025328089318,0.6637765091314579
71,7.3050636799427,3.594407455595734,80.86317770005539,0.48313435713207364,3.5727680372537134,3.9519405184678726,0.0782870325213034,13.846211329037754,2.6552481617684878,6.030034118845111,8.821496021037284,4.732661800453585,-0.6446191180607822,6.274175670308767,7.814507345947966,0.16373427560796677,-0.7060996643894457
72,9.479140104091453,3.970974844723756,83.05427965912224,0.7970193725753002,4.992455452022372,5.358729794503524,0.33371196857245533,16.24067805233889,4.152927920015849,8.108936027885056,9.022955840012209,5.391911898352749,0.3065475954035404,7.401910865884387,13.542970750393405,1.5268704558862691,1.4502606217387952
73,9.996694211397518,4.152371342560812,85.50579740759963,0.8362269021840458,5.341267693523121,5.456941232626506,0.3709559372485136,17.039204602099392,4.468153706243878,8.60383317582286,9.248359463872962,5.709479649597902,0.4253582911876188,7.777997318038116,14.74867535486637,0.49858590506141853,0.15715746586251708
74,11.258080726690611,4.698794315796278,88.83351643505056,0.891403169051558,6.361026770182264,4.390145835425868,0.49543741911895156,19.245191909197455,5.410483562401641,9.809999990177973,9.554324994183194,6.666093018147893,0.5925590998770489,8.816963323703796,18.35298533247676,1.179997107464835,-1.0067690436417513
75,10.819135640354627,4.8877151262082625,91.76331911398081,0.7254742896754576,6.177214658744128,2.9512414754714262,0.4033299865388881,19.421603188519548,5.089291636617505,9.39027059713013,9.823704296632865,6.996833454933159,0.08974431388886606,8.900048716644136,17.12446088823179,0.007018691667330852,-1.3906127557647598
76,10.260237082602632,4.84181293072417,94.13427757170838,0.6250790869711638,5.75772051029539,2.8574524731316475,0.3013078255498174,18.932822415143228,4.59628454297701,8.855838934211368,10.041700935134473,6.91647326512292,-0.2144835730938427,8.669844940708087,15.238761973961543,-0.23417770868641533,-0.0613253461095949
77,9.878979448959228,4.841248746854856,96.11427287222226,0.5446916338405673,5.484425186063987,2.653291903690549,0.22736701502421403,18.67597470901102,4.259103875766675,8.491271610996105,10.223750653616133,6.915485558056893,-0.45808191591383185,8.54887596031281,13.94908231970672,-0.10056370892254227,-0.1727285922366524
78,9.028094501629061,4.869440341205954,97.45496096167722,0.3538844760825286,4.998109361415172,1.3296242044773745,0.10099154941333295,18.17609254352147,3.6621408927427175,7.677635842846579,10.347019577130062,6.964840100889001,-1.0362854242715251,8.31344370052098,11.665763350327605,-0.32178306906689713,-1.2944814882725795
79,7.402081913427558,4.715958609456036,97.63515246086834,0.06952051189679115,3.979944978399293,-0.24091363192585202,-0.11199801265921147,16.704420124081224,2.5243390761377955,6.122805186395013,10.363587198119877,6.696142253961349,-1.8979944066525474,7.620322026450435,7.313794224724774,-0.8682211021734241,-1.555911970153976
80,7.036953596428008,4.527218814268338,97.48807559108276,0.06538139543263882,3.6337372247179927,0.4593005225632508,-0.15841526948485016,15.989730480266042,2.1987137730230804,5.773661086940407,10.350064285852017,6.36571871743823,-1.9105371838166452,7.283720704159926,6.068312590762531,-0.2268094043293222,0.697564104537919
81,5.677239059972475,4.115514305924846,96.31728437537382,-0.06272975474697068,2.598113911167045,0.87054904650014,-0.3217230572501302,14.053377745437924,1.1630542656275569,4.473470755915797,10.24241644892771,5.644954664928362,-2.2987527904215224,6.371745979740194,2.1070267718742883,-0.9266111968094083,0.416300829685085
82,5.284487572340238,4.072685088845423,94.96223561589198,-0.1291874691639387,2.393008985411089,0.23240832105374332,-0.3557270408712342,13.683568716357712,0.9491390541627995,4.0979127450070365,10.117827140494217,5.569974285937141,-2.500139803806274,6.197574982216185,1.2888241796431692,-0.127161508420945,-0.6285646859348953
83,5.994014774339982,4.528134155306809,94.35251841698575,-0.15547198407254603,3.1659552264457753,-1.9484319782047441,-0.2538007598530322,15.293241112799898,1.6680201142212627,4.776378983989679,10.061766985005214,6.3673211893639605,-2.579789848983872,6.955691266376426,4.038466632922352,0.8447365105970178,-2.178283807726896
84,6.82610186813613,4.550898290947994,94.30462249165461,0.011637174556552499,3.640833674604241,-0.7400482151777101,-0.14569771194825934,15.90743320913459,2.21980000185036,5.5720398119928225,10.057363217117137,6.407173972911661,-2.073398459198725,7.244960704594421,6.148965139820277,0.5698571049518384,1.1869510112667834
85,6.374399793562398,4.5821132400509015,93.99788308807688,-0.09594464575292311,3.4287826950083486,-1.7760151636566692,-0.19996039263823587,15.682533188733426,1.9576788188975531,5.140111893214019,10.029160209739258,6.4618214512810965,-2.399403975288045,7.1390383019049395,5.1463799103635655,-0.10282596935776557,-1.044107478845913
86,5.620708551843894,4.48696179928208,93.20298826929762,-0.21845989401475346,2.966135857133562,-2.522041397685614,-0.2878538495239503,14.940586799338734,1.458139736828236,4.419414983100212,9.956073986785228,6.295241448728708,-2.7706623033541975,6.789599719857282,3.2356968454651738,-0.3597833570245367,-0.7655624008291668
87,4.032833310204584,4.034192457061426,91.26736786647088,-0.37891377628751105,1.7976614661009689,-2.362051761956394,-0.4712928057810155,12.749095029968661,0.28893521468826827,2.9010521350905214,9.77810429699328,5.502585892771292,-3.256886189029221,5.757460757522616,-1.2363842389642925,-1.0794903153185866,0.13224718035467978
88,4.60410044468043,4.168716728410599,89.87532705819368,-0.31020707600984504,2.2631548225780187,-2.665963738268625,-0.37937149992083763,13.466874720366976,0.7904508974636981,3.4473109157120976,9.650113772371295,5.738095237492073,-3.0486840669756874,6.095517416090659,0.68185911026579,0.5194232004600784,-0.32989454569374943
89,4.843032910817082,4.29983860745137,88.78538606926354,-0.31044588875216744,2.5343492806376693,-3.432201555099698,-0.3341280877607412,13.953516575201762,1.0615699020819787,3.67578363841208,9.549899670779816,5.967648072097629,-3.0494077419524217,6.324713813767375,1.7188600363001938,0.33908910273699083,-0.7955634179520257
90,4.198139497749216,4.026556015273786,87.23961674789413,-0.34100870868637895,2.012809797508675,-2.8965544313966793,-0.39967723427097757,12.840831730174168,0.5757965037243804,3.059121715830862,9.407774651735654,5.489216904533197,-3.1420223478136684,5.800666497047403,-0.13917077437261383,-0.44550900470986454,0.49789290659692403
91,2.7813687667081783,3.7059982234283657,84.77173699070683,-0.5164634372781731,1.0611885436061734,-3.503552357421985,-0.5535871728223873,11.093250895787563,-0.3910468473862559,1.7043729385028719,9.180866630829783,4.9280218521794,-3.673703343546378,4.977598715452125,-3.837242224006182,-0.8912369599772413,-0.6388600247706665
