DATE,pi,rm,g,y,i,w,rk,k,z,u,l,c,pi_1,rm_1,g_1,y_1,i_1,w_1,rk_1,k_1,z_1,u_1,l_1,c_1,pi_2,rm_2,g_2,y_2,i_2,w_2,rk_2,k_2,z_2,u_2,l_2,c_2
1987-07-01,-0.0011818190400395049,0.10272560558004998,-0.004391914699758434,0.0008396418132074125,-0.009617078375365316,0.005184758294859937,-0.0018436788142839433,0.0005606989844191627,0.0003894971918708141,-0.042703342069999185,0.001841311571316608,0.003336987722367067,-1.5264069791670457e-05,-0.016490487230615827,0.0022879694936215147,0.0029411944773011433,-0.00924058685190323,-0.0008942877815216074,-0.005200991410183964,0.0005539299719752659,-0.0006565853588705866,-0.025732939233438036,0.0013406514451542635,0.004231533110367334,0.003369236251449827,0.050993942978900725,0.00041656730587045566,-0.0003596444441017276,0.01690149539872008,-0.009999928260093926,-0.0008135216555536587,0.0007863514797039965,-0.0016471928287802578,-0.03442748330558624,-0.0003539893315135472,0.0007093074271802815
1987-10-01,1.3250918997153465e-05,0.05245623097989163,0.009439101908048845,0.009218428867801796,0.056154561681299044,-0.00697391706442978,0.00807214294013842,0.0005850876264939313,0.000695321524235682,-0.03384698066033257,0.00031305673997438394,0.004181470961960141,-0.0011818190400395049,0.10272560558004998,-0.004391914699758434,0.0008396418132074125,-0.009617078375365316,0.005184758294859937,-0.0018436788142839433,0.0005606989844191627,0.0003894971918708141,-0.042703342069999185,0.001841311571316608,0.003336987722367067,-1.5264069791670457e-05,-0.016490487230615827,0.0022879694936215147,0.0029411944773011433,-0.00924058685190323,-0.0008942877815216074,-0.005200991410183964,0.0005539299719752659,-0.0006565853588705866,-0.025732939233438036,0.0013406514451542635,0.004231533110367334
1988-01-01,0.000876587951584452,0.02723253106449622,-0.01383294001374826,-0.0026677568280165454,-0.05904280481322479,0.002149854599706136,0.0050245881843597505,0.0005515343611899663,0.0001506394232008996,-0.035406387742064095,0.0006196053441961298,0.0017733235977353526,1.3250918997153465e-05,0.05245623097989163,0.009439101908048845,0.009218428867801796,0.056154561681299044,-0.00697391706442978,0.00807214294013842,0.0005850876264939313,0.000695321524235682,-0.03384698066033257,0.00031305673997438394,0.004181470961960141,-0.0011818190400395049,0.10272560558004998,-0.004391914699758434,0.0008396418132074125,-0.009617078375365316,0.005184758294859937,-0.0018436788142839433,0.0005606989844191627,0.0003894971918708141,-0.042703342069999185,0.001841311571316608,0.003336987722367067
1988-04-01,0.002855338238517855,-0.013244935384502412,-0.0024664005941372933,0.005228038951990219,0.013763136816655731,-0.013127148263585896,0.0019770334285810817,0.00044150124651335537,-0.0004158703222203457,-0.019075656890581695,-0.00027137505019359903,0.002683219123075507,0.000876587951584452,0.02723253106449622,-0.01383294001374826,-0.0026677568280165454,-0.05904280481322479,0.002149854599706136,0.0050245881843597505,0.0005515343611899663,0.0001506394232008996,-0.035406387742064095,0.0006196053441961298,0.0017733235977353526,1.3250918997153465e-05,0.05245623097989163,0.009439101908048845,0.009218428867801796,0.056154561681299044,-0.00697391706442978,0.00807214294013842,0.0005850876264939313,0.000695321524235682,-0.03384698066033257,0.00031305673997438394,0.004181470961960141
1988-07-01,-0.0006344844529308993,0.09545288559627632,-0.005332783154035755,-0.0019938998384768447,-0.004273915300921715,-0.0008934062698526143,-0.001070521327197588,0.0004092361002998938,-0.0009489807542131517,-0.019660466446517012,-0.0008109161591555263,0.005815513812315541,0.002855338238517855,-0.013244935384502412,-0.0024664005941372933,0.005228038951990219,0.013763136816655731,-0.013127148263585896,0.0019770334285810817,0.00044150124651335537,-0.0004158703222203457,-0.019075656890581695,-0.00027137505019359903,0.002683219123075507,0.000876587951584452,0.02723253106449622,-0.01383294001374826,-0.0026677568280165454,-0.05904280481322479,0.002149854599706136,0.0050245881843597505,0.0005515343611899663,0.0001506394232008996,-0.035406387742064095,0.0006196053441961298,0.0017733235977353526
1988-10-01,-0.00032999843337324817,0.13112670335868906,0.013767991265086746,0.005395941582987083,0.005323950111687715,-0.003975072807260882,-0.001290123781221071,0.000390194711595883,-0.0011164251278306663,0.004418901863900447,0.002444679655846484,0.006003533968648665,-0.0006344844529308993,0.09545288559627632,-0.005332783154035755,-0.0019938998384768447,-0.004273915300921715,-0.0008934062698526143,-0.001070521327197588,0.0004092361002998938,-0.0009489807542131517,-0.019660466446517012,-0.0008109161591555263,0.005815513812315541,0.002855338238517855,-0.013244935384502412,-0.0024664005941372933,0.005228038951990219,0.013763136816655731,-0.013127148263585896,0.0019770334285810817,0.00044150124651335537,-0.0004158703222203457,-0.019075656890581695,-0.00027137505019359903,0.002683219123075507
1989-01-01,0.0010654104458454132,0.08106215081577153,-0.009871121405907754,0.00226250456889989,0.023537459252386463,-0.003984303193133409,-0.0013000502270216106,0.00023040636743257997,-0.0009341087471809166,-0.02027371072647103,0.003159617130888405,0.003931178635793895,-0.00032999843337324817,0.13112670335868906,0.013767991265086746,0.005395941582987083,0.005323950111687715,-0.003975072807260882,-0.001290123781221071,0.000390194711595883,-0.0011164251278306663,0.004418901863900447,0.002444679655846484,0.006003533968648665,-0.0006344844529308993,0.09545288559627632,-0.005332783154035755,-0.0019938998384768447,-0.004273915300921715,-0.0008934062698526143,-0.001070521327197588,0.0004092361002998938,-0.0009489807542131517,-0.019660466446517012,-0.0008109161591555263,0.005815513812315541
1989-04-01,0.003751616770174726,0.1325227577223335,0.009802169326222224,-0.0002570223509691182,-0.019603248755346157,-0.003993591741415936,-0.0013360012203372192,-6.932389427635039e-05,-0.0007941335240240759,-0.033820943239612634,0.00020153216958151038,0.0064942017443270755,0.0010654104458454132,0.08106215081577153,-0.009871121405907754,0.00226250456889989,0.023537459252386463,-0.003984303193133409,-0.0013000502270216106,0.00023040636743257997,-0.0009341087471809166,-0.02027371072647103,0.003159617130888405,0.003931178635793895,-0.00032999843337324817,0.13112670335868906,0.013767991265086746,0.005395941582987083,0.005323950111687715,-0.003975072807260882,-0.001290123781221071,0.000390194711595883,-0.0011164251278306663,0.004418901863900447,0.002444679655846484,0.006003533968648665
1989-07-01,-0.0025632641028915473,0.05204257843003593,0.0034822066356430073,-0.0004856536674045863,-0.018890039809549307,-0.0008925165833077339,-0.0012905721273001097,-0.00014703002688750539,-0.0005953058985398157,0.0236646319677802,0.000810660325768366,0.005554620895240224,0.003751616770174726,0.1325227577223335,0.009802169326222224,-0.0002570223509691182,-0.019603248755346157,-0.003993591741415936,-0.0013360012203372192,-6.932389427635039e-05,-0.0007941335240240759,-0.033820943239612634,0.00020153216958151038,0.0064942017443270755,0.0010654104458454132,0.08106215081577153,-0.009871121405907754,0.00226250456889989,0.023537459252386463,-0.003984303193133409,-0.0013000502270216106,0.00023040636743257997,-0.0009341087471809166,-0.02027371072647103,0.003159617130888405,0.003931178635793895
1989-10-01,0.0018142709215052872,-0.04545334318916802,-0.00047813488119865177,-0.005904852375389604,-0.017304817374268942,-0.0008925165833077339,-0.0013074184917964721,-0.00036970593503912036,-0.0010433351821312047,0.010735214767203925,-0.0008816390600262607,-0.0008017003614417281,-0.0025632641028915473,0.05204257843003593,0.0034822066356430073,-0.0004856536674045863,-0.018890039809549307,-0.0008925165833077339,-0.0012905721273001097,-0.00014703002688750539,-0.0005953058985398157,0.0236646319677802,0.000810660325768366,0.005554620895240224,0.003751616770174726,0.1325227577223335,0.009802169326222224,-0.0002570223509691182,-0.019603248755346157,-0.003993591741415936,-0.0013360012203372192,-6.932389427635039e-05,-0.0007941335240240759,-0.033820943239612634,0.00020153216958151038,0.0064942017443270755
1990-01-01,0.005439250172980367,-0.03057137049674327,0.010378286151097907,0.002993582267291648,3.151619284655989e-05,-0.010252959342871891,-0.0012938143606228362,-0.0008099549535669144,-0.002210015281491589,0.02939208022519787,0.0038194713306026655,0.003943908678712358,0.0018142709215052872,-0.04545334318916802,-0.00047813488119865177,-0.005904852375389604,-0.017304817374268942,-0.0008925165833077339,-0.0013074184917964721,-0.00036970593503912036,-0.0010433351821312047,0.010735214767203925,-0.0008816390600262607,-0.0008017003614417281,-0.0025632641028915473,0.05204257843003593,0.0034822066356430073,-0.0004856536674045863,-0.018890039809549307,-0.0008925165833077339,-0.0012905721273001097,-0.00014703002688750539,-0.0005953058985398157,0.0236646319677802,0.000810660325768366,0.005554620895240224
1990-04-01,-0.004894235879399747,-0.01669550255311422,-0.003923307358848735,-0.004261704510526523,-0.009550192386529786,-0.00089161856884139,-0.0012802102294492002,-0.0013542928061942225,-0.0033550486628644285,-0.014282489781401377,0.0025671836100006245,0.007537989209936367,0.005439250172980367,-0.03057137049674327,0.010378286151097907,0.002993582267291648,3.151619284655989e-05,-0.010252959342871891,-0.0012938143606228362,-0.0008099549535669144,-0.002210015281491589,0.02939208022519787,0.0038194713306026655,0.003943908678712358,0.0018142709215052872,-0.04545334318916802,-0.00047813488119865177,-0.005904852375389604,-0.017304817374268942,-0.0008925165833077339,-0.0013074184917964721,-0.00036970593503912036,-0.0010433351821312047,0.010735214767203925,-0.0008816390600262607,-0.0008017003614417281
1990-07-01,0.002225962598617961,0.021504930117627916,-0.003910211787568027,-0.007222267255386863,-0.02943840795498078,-0.01987953081353282,-0.0013051580431309683,-0.0017107541415907965,-0.004518137805810256,0.016895701488350366,-0.003165300564502603,0.0025851927629743626,-0.004894235879399747,-0.01669550255311422,-0.003923307358848735,-0.004261704510526523,-0.009550192386529786,-0.00089161856884139,-0.0012802102294492002,-0.0013542928061942225,-0.0033550486628644285,-0.014282489781401377,0.0025671836100006245,0.007537989209936367,0.005439250172980367,-0.03057137049674327,0.010378286151097907,0.002993582267291648,3.151619284655989e-05,-0.010252959342871891,-0.0012938143606228362,-0.0008099549535669144,-0.002210015281491589,0.02939208022519787,0.0038194713306026655,0.003943908678712358
1990-10-01,0.0028578042638178237,0.012985356725290585,0.0011628032778416655,-0.017033323574070815,-0.06740514759672503,-0.004089799652790371,0.02810338072216358,-0.0018133197325196013,-0.003719716356186064,0.08778657990017044,-0.001467581458605936,0.009646597546040301,0.002225962598617961,0.021504930117627916,-0.003910211787568027,-0.007222267255386863,-0.02943840795498078,-0.01987953081353282,-0.0013051580431309683,-0.0017107541415907965,-0.004518137805810256,0.016895701488350366,-0.003165300564502603,0.0025851927629743626,-0.004894235879399747,-0.01669550255311422,-0.003923307358848735,-0.004261704510526523,-0.009550192386529786,-0.00089161856884139,-0.0012802102294492002,-0.0013542928061942225,-0.0033550486628644285,-0.014282489781401377,0.0025671836100006245,0.007537989209936367
1991-01-01,-0.0016746014722837312,-0.03497072685712918,0.00043974000072853137,-0.012569533071400053,-0.043604048075061484,0.011849535854543026,0.022248885565803508,-0.0016921081678515568,-0.0007517041971846765,0.0814289292857526,-0.0024994684555149733,0.0028620541580704466,0.0028578042638178237,0.012985356725290585,0.0011628032778416655,-0.017033323574070815,-0.06740514759672503,-0.004089799652790371,0.02810338072216358,-0.0018133197325196013,-0.003719716356186064,0.08778657990017044,-0.001467581458605936,0.009646597546040301,0.002225962598617961,0.021504930117627916,-0.003910211787568027,-0.007222267255386863,-0.02943840795498078,-0.01987953081353282,-0.0013051580431309683,-0.0017107541415907965,-0.004518137805810256,0.016895701488350366,-0.003165300564502603,0.0025851927629743626
1991-04-01,-0.001106819630265348,-0.1553883259396905,-0.0014519459338291538,-0.00010921096699565639,-0.009724040129158083,-0.013629737846503497,0.016394390409443432,-0.0016831381788404362,0.0020873464043164322,0.06608385357527144,-0.0015785466203016667,-0.0020497766442408322,-0.0016746014722837312,-0.03497072685712918,0.00043974000072853137,-0.012569533071400053,-0.043604048075061484,0.011849535854543026,0.022248885565803508,-0.0016921081678515568,-0.0007517041971846765,0.0814289292857526,-0.0024994684555149733,0.0028620541580704466,0.0028578042638178237,0.012985356725290585,0.0011628032778416655,-0.017033323574070815,-0.06740514759672503,-0.004089799652790371,0.02810338072216358,-0.0018133197325196013,-0.003719716356186064,0.08778657990017044,-0.001467581458605936,0.009646597546040301
1991-07-01,-0.0008500307424916146,-0.07375723120646901,-0.008319473543556352,-0.0028424718955642825,0.009885691775651552,-0.0008894899228867767,0.01053989525308336,-0.0015144219080515872,0.005016675048641978,0.02914367099239664,-0.00365021296360125,0.0009178460395995994,-0.001106819630265348,-0.1553883259396905,-0.0014519459338291538,-0.00010921096699565639,-0.009724040129158083,-0.013629737846503497,0.016394390409443432,-0.0016831381788404362,0.0020873464043164322,0.06608385357527144,-0.0015785466203016667,-0.0020497766442408322,-0.0016746014722837312,-0.03497072685712918,0.00043974000072853137,-0.012569533071400053,-0.043604048075061484,0.011849535854543026,0.022248885565803508,-0.0016921081678515568,-0.0007517041971846765,0.0814289292857526,-0.0024994684555149733,0.0028620541580704466
1991-10-01,-0.0003516684014316587,-0.019021883951726073,-0.01285631020890123,-0.004408040950189298,0.02509900032736565,0.0023105128077836714,0.0020105809222254302,-0.001375703324910403,0.005341915253047808,0.014252861888575295,-0.0012068360984208808,0.0006877651915156416,-0.0008500307424916146,-0.07375723120646901,-0.008319473543556352,-0.0028424718955642825,0.009885691775651552,-0.0008894899228867767,0.01053989525308336,-0.0015144219080515872,0.005016675048641978,0.02914367099239664,-0.00365021296360125,0.0009178460395995994,-0.001106819630265348,-0.1553883259396905,-0.0014519459338291538,-0.00010921096699565639,-0.009724040129158083,-0.013629737846503497,0.016394390409443432,-0.0016831381788404362,0.0020873464043164322,0.06608385357527144,-0.0015785466203016667,-0.0020497766442408322
1992-01-01,-0.0010806946676391164,-0.13991515515549632,0.0033176652566011358,0.0040095308128242,-0.028436295815129874,0.005479651363360216,-0.0009992749608858582,-0.0013274610536517448,0.002779602824096673,0.04233856953944156,-0.0001523492188603242,0.0005275721942137859,-0.0003516684014316587,-0.019021883951726073,-0.01285631020890123,-0.004408040950189298,0.02509900032736565,0.0023105128077836714,0.0020105809222254302,-0.001375703324910403,0.005341915253047808,0.014252861888575295,-0.0012068360984208808,0.0006877651915156416,-0.0008500307424916146,-0.07375723120646901,-0.008319473543556352,-0.0028424718955642825,0.009885691775651552,-0.0008894899228867767,0.01053989525308336,-0.0015144219080515872,0.005016675048641978,0.02914367099239664,-0.00365021296360125,0.0009178460395995994
1992-04-01,0.0008489470141530819,-0.15480839732768045,-0.007449098506473259,0.0028852135242653154,0.04524542455689937,-0.0072598562744949245,-0.004009130843997146,-0.0013382515766371048,0.00022172355099059414,0.03202569343133784,0.002039894903409602,0.0005951202604484432,-0.0010806946676391164,-0.13991515515549632,0.0033176652566011358,0.0040095308128242,-0.028436295815129874,0.005479651363360216,-0.0009992749608858582,-0.0013274610536517448,0.002779602824096673,0.04233856953944156,-0.0001523492188603242,0.0005275721942137859,-0.0003516684014316587,-0.019021883951726073,-0.01285631020890123,-0.004408040950189298,0.02509900032736565,0.0023105128077836714,0.0020105809222254302,-0.001375703324910403,0.005341915253047808,0.014252861888575295,-0.0012068360984208808,0.0006877651915156416
1992-07-01,0.0005808789197164493,-0.05118919756363702,0.0008378338496719352,0.0019251501639482504,-0.001919320356178943,0.002299998445980234,0.008232099071533586,-0.0012929378210981488,-0.0022658556357101614,0.0443877223129809,0.003213145338720848,1.538713845233657e-05,0.0008489470141530819,-0.15480839732768045,-0.007449098506473259,0.0028852135242653154,0.04524542455689937,-0.0072598562744949245,-0.004009130843997146,-0.0013382515766371048,0.00022172355099059414,0.03202569343133784,0.002039894903409602,0.0005951202604484432,-0.0010806946676391164,-0.13991515515549632,0.0033176652566011358,0.0040095308128242,-0.028436295815129874,0.005479651363360216,-0.0009992749608858582,-0.0013274610536517448,0.002779602824096673,0.04233856953944156,-0.0001523492188603242,0.0005275721942137859
1992-10-01,0.0015071168971250528,-0.12495335722082865,-0.005632472209789593,0.0024602569712412125,0.02020758975298429,-0.007279901040857228,-0.009612934737242965,-0.0011446891438599768,-0.0030845568258570924,-0.021639927828505802,-0.003274941851519118,0.00017733032691774424,0.0005808789197164493,-0.05118919756363702,0.0008378338496719352,0.0019251501639482504,-0.001919320356178943,0.002299998445980234,0.008232099071533586,-0.0012929378210981488,-0.0022658556357101614,0.0443877223129809,0.003213145338720848,1.538713845233657e-05,0.0008489470141530819,-0.15480839732768045,-0.007449098506473259,0.0028852135242653154,0.04524542455689937,-0.0072598562744949245,-0.004009130843997146,-0.0013382515766371048,0.00022172355099059414,0.03202569343133784,0.002039894903409602,0.0005951202604484432
1993-01-01,-0.00017370099683121983,-0.058515553733389764,-0.018000226094197175,-0.0062535122326719894,0.0134166342537698,0.008679961093263812,-0.008051300917815526,-0.0010097533692527624,-0.002123105095535981,-0.013280178426363233,-0.0026104668052976494,0.000604896125571184,0.0015071168971250528,-0.12495335722082865,-0.005632472209789593,0.0024602569712412125,0.02020758975298429,-0.007279901040857228,-0.009612934737242965,-0.0011446891438599768,-0.0030845568258570924,-0.021639927828505802,-0.003274941851519118,0.00017733032691774424,0.0005808789197164493,-0.05118919756363702,0.0008378338496719352,0.0019251501639482504,-0.001919320356178943,0.002299998445980234,0.008232099071533586,-0.0012929378210981488,-0.0022658556357101614,0.0443877223129809,0.003213145338720848,1.538713845233657e-05
1993-04-01,0.00029986254092470913,0.025232807293894908,-0.005417341531331462,-0.0021202264269698312,-0.004178798101543557,0.005438727062632443,-0.006489667098388087,-0.0010032984940513065,-0.001191750888697856,-0.036932439820722064,-0.0026370342162657196,-0.0002722843289219587,-0.00017370099683121983,-0.058515553733389764,-0.018000226094197175,-0.0062535122326719894,0.0134166342537698,0.008679961093263812,-0.008051300917815526,-0.0010097533692527624,-0.002123105095535981,-0.013280178426363233,-0.0026104668052976494,0.000604896125571184,0.0015071168971250528,-0.12495335722082865,-0.005632472209789593,0.0024602569712412125,0.02020758975298429,-0.007279901040857228,-0.009612934737242965,-0.0011446891438599768,-0.0030845568258570924,-0.021639927828505802,-0.003274941851519118,0.00017733032691774424
1993-07-01,-0.0017867843151857772,-0.0016855164485379513,-0.004086103491624879,-0.003170637720221061,-0.016737643178413662,0.005398313719190928,-0.0018642565247044638,-0.0008146131392156793,-0.00023210754426636272,-0.004866129217953298,0.0030138628662804605,4.890926197203909e-05,0.00029986254092470913,0.025232807293894908,-0.005417341531331462,-0.0021202264269698312,-0.004178798101543557,0.005438727062632443,-0.006489667098388087,-0.0010032984940513065,-0.001191750888697856,-0.036932439820722064,-0.0026370342162657196,-0.0002722843289219587,-0.00017370099683121983,-0.058515553733389764,-0.018000226094197175,-0.0062535122326719894,0.0134166342537698,0.008679961093263812,-0.008051300917815526,-0.0010097533692527624,-0.002123105095535981,-0.013280178426363233,-0.0026104668052976494,0.000604896125571184
1993-10-01,0.002383450747001685,0.037163840617124105,-0.001983225961698106,0.005573018840940767,0.04129868769346421,-0.00089161856884139,-0.0007181275071066023,-0.000679664585177618,-0.0002017827835154994,-0.02929608930671449,-0.002275310225720149,-0.0016342508099453387,-0.0017867843151857772,-0.0016855164485379513,-0.004086103491624879,-0.003170637720221061,-0.016737643178413662,0.005398313719190928,-0.0018642565247044638,-0.0008146131392156793,-0.00023210754426636272,-0.004866129217953298,0.0030138628662804605,4.890926197203909e-05,0.00029986254092470913,0.025232807293894908,-0.005417341531331462,-0.0021202264269698312,-0.004178798101543557,0.005438727062632443,-0.006489667098388087,-0.0010032984940513065,-0.001191750888697856,-0.036932439820722064,-0.0026370342162657196,-0.0002722843289219587
1994-01-01,-0.00361027614793994,-0.009888651804706852,-0.017960568932114968,0.0017075461084536036,0.027402500449963597,-0.010340507766773465,-0.0012444370041712215,-0.0006680569946408628,-0.0012142265809175067,-0.025422368999343616,0.001317304340854632,-0.001673932078804565,0.002383450747001685,0.037163840617124105,-0.001983225961698106,0.005573018840940767,0.04129868769346421,-0.00089161856884139,-0.0007181275071066023,-0.000679664585177618,-0.0002017827835154994,-0.02929608930671449,-0.002275310225720149,-0.0016342508099453387,-0.0017867843151857772,-0.0016855164485379513,-0.004086103491624879,-0.003170637720221061,-0.016737643178413662,0.005398313719190928,-0.0018642565247044638,-0.0008146131392156793,-0.00023210754426636272,-0.004866129217953298,0.0030138628662804605,4.890926197203909e-05
